1 2 [ 'http://dnes.dir.bg/support/cat_rss.php?section=all',
  'http://dnes.dir.bg/support/cat_rss.php?section=glavnite' ] []
2 5 [ 'http://dnes.dir.bg/news_comments.php?id=22479851',
  'http://dnes.dir.bg/news_comments.php?id=22475911',
  'http://dnes.dir.bg/news_comments.php?id=22476189',
  'http://dnes.dir.bg/news_comments.php?id=22475728',
  'http://dnes.dir.bg/news_comments.php?id=22475244',
  'http://dnes.dir.bg/news_comments.php?id=22477065',
  'http://dnes.dir.bg/news_comments.php?id=22479706',
  'http://dnes.dir.bg/news_comments.php?id=22476332',
  'http://dnes.dir.bg/news_comments.php?id=22476967',
  'http://dnes.dir.bg/news_comments.php?id=22474405',
  'http://dnes.dir.bg/news_comments.php?id=22475452' ] []
3 1 [ 'http://dnes.dir.bg/gallery_fp.php' ] []
4 1 [ 'http://dnes.dir.bg/news/sofia-mvr-proverki-22475981?nt=10' ] []
5 2 [ 'http://dnes.dir.bg/cat/politics/',
  'http://dnes.dir.bg/cat/business/' ] []
6 1 [ 'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=10' ] []
7 3 [ 'http://dnes.dir.bg/tag_first.php?id=45576',
  'http://dnes.dir.bg/tag_first.php?id=139004',
  'http://dnes.dir.bg/tag_first.php?id=139584' ] [ 0.0019193857965451055, 0.0007864284911807662 ]
8 3 [ 'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=10',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=10',
  'http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=10' ] [ 0.0056054973008437025, 0.0015560345324404385 ]
9 5 [ 'http://dnes.dir.bg/news/bansko-hram-sveti-georgi-pobedonosetz-22476888?nt=10',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=10',
  'http://dnes.dir.bg/news/patriotichen-fontan-22476332?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=10',
  'http://dnes.dir.bg/news/dazhd-vremeto-mi-22474637?nt=10',
  'http://dnes.dir.bg/news/hilari-klintan-barak-obama-22474405?nt=10',
  'http://dnes.dir.bg/news/alpinist-bojan-petrov-osemhiljadnik-anapurna-22475452?nt=10',
  'http://dnes.dir.bg/news/voda-tzena-kevr-22475005?nt=10' ] [ 0.008767435240535155,
  0.004075496517623293,
  0.001611313974381267,
  0.0008305839466580532,
  0.00031967119534193403,
  0.0014841876926589793 ]
